stop_name,stop_lat,stop_lon,stop_id
ROOSEVELT HWY @ ALEXANDER AVE,33.586911,-84.548755,2760
ROOSEVELT HWY @ TURNER DR,33.585058,-84.549037,2761
ROOSEVELT HWY @ WATSON ST,33.581593,-84.551349,2762
ROYAL SOUTH PKY @ 3775,33.58784,-84.512909,2763
ROYAL SOUTH PKY @ FELDWOOD RD,33.587851,-84.514756,2764
FELDWOOD RD @ FLAT SHOALS RD,33.5869,-84.51607,2765
FLAT SHOALS RD @ BUFFINGTON RD,33.583782,-84.510705,2766
FLAT SHOALS RD @ FELDWOOD RD,33.586094,-84.515736,2767
FLAT SHOALS RD @ BUFFINGTON RD,33.583949,-84.510166,2768
ROOSEVELT HWY@YANKEE DR,33.609057,-84.527594,2769
ROOSEVELT HWY @ MALLORY RD,33.607793,-84.530069,2770
ROOSEVELT HWY@COOK RD,33.606617,-84.532776,2771
ROOSEVELT HWY@HUNTER RD,33.603669,-84.538446,2772
ROOSEVELT HWY@MALLORY RD,33.607414,-84.53043,2773
ROOSEVELT HWY@COOK RD,33.606414,-84.532493,2774
ROOSEVELT HWY@HUNTER RD,33.603741,-84.538099,2775
ROOSEVELT HWY @ 4285,33.608613,-84.527734,2776
BUFFINGTON RD @ FLAT SHOALS RD,33.5852,-84.509475,2777
SOUTH FULTON PARK & RIDE,33.586794,-84.51233,2778
FLAT SHOALS RD @ RED OAK RD,33.581921,-84.491707,2779
FLAT SHOALS RD @ KIMBERLY MILL RD,33.582622,-84.487706,2780
FLAT SHOALS RD @ SHOALS CREEK DR,33.58398,-84.48404,2781
KIMBERLY MILL RD @ FLAT SHOALS RD,33.581967,-84.487225,2782
HARPER VALLEY DR @ MICHAEL DR,33.586348,-84.480785,2783
CARRIAGE LN@HILLANDALE DR,33.591802,-84.479624,2784
FLAT SHOALS RD @ HILLANDALE RD,33.588363,-84.476537,2785
OLD NATIONAL HWY @ BISCAYNE DR,33.609378,-84.471151,2786
OLD NATIONAL HWY @ JEROME RD,33.604322,-84.472084,2787
OLD NATIONAL HWY @ 5615,33.602921,-84.472316,2788
OLD NATIONAL HWY @ PLEASANT HILL RD,33.5997,-84.47097,2789
OLD NATIONAL HWY @ BURDETT RD,33.597406,-84.469785,2790
OLD NATIONAL HWY @ BURDETT RD,33.596357,-84.468803,2791
OLD NATIONAL HWY @ 5917,33.594978,-84.468704,2792
OLD NATIONAL HWY @ LANTERN LN,33.593441,-84.468414,2793
OLD NATIONAL HWY @ WEXFORD DR,33.590997,-84.468731,2794
OLD NATIONAL HWY @ FLAT SHOALS RD,33.588118,-84.469115,2795
OLD NATIONAL HWY @ FLAT SHOALS RD,33.589607,-84.468727,2796
OLD NATIONAL HWY @ SHERIFF RD,33.593383,-84.468224,2797
OLD NATIONAL HWY@BURDETT RD,33.594955,-84.468369,2798
OLD NATIONAL HWY @ PLEASANT HILL RD,33.600157,-84.471123,2799
OLD NATIONAL HWY @ JEROME RD,33.603462,-84.472036,2800
OLD NATIONAL HWY @ SURREY TRL,33.605464,-84.471544,2801
FLAT SHOALS RD @ OLD NATIONAL HWY,33.588991,-84.470462,2802
FLAT SHOALS RD @ SHOALS CREEK DR,33.584234,-84.484115,2803
FLAT SHOALS RD @ GUILFORD LN,33.589135,-84.475597,2804
FLAT SHOALS RD @ KIMBERLY MILL RD,33.582877,-84.487839,2805
FLAT SHOALS RD @ RED OAK RD,33.582292,-84.491918,2806
OLD NATIONAL HWY @ 5400,33.608929,-84.471069,2807
HILLANDALE DR @ CARRIAGE LN,33.591725,-84.478912,2808
FLAT SHOALS RD @ HILLANDALE DR,33.58845,-84.47684,2809
FLAT SHOALS RD @ 3060,33.58223,-84.490513,2810
OLD FARM RD @ GREEN TRAIL DR,33.589582,-84.482466,2811
OLD FARM RD @ GREEN TRAIL DR,33.589434,-84.482266,2812
SCOFIELD RD @ BRITLEY TER,33.605878,-84.463191,2813
SCOFIELD RD @ BRITNEY FOREST DR,33.607705,-84.463161,2814
SCOFIELD RD @ BRITTANY TRL,33.608788,-84.463185,2815
BUFFINGTON RD @ SABLE RUN RD,33.601094,-84.499744,2816
BUFFINGTON RD @ SABLE RUN RD,33.602087,-84.500023,2817
HILLANDALE DR @ OCEAN VALLEY DR,33.589456,-84.477398,2818
HILLANDALE DR @ OCEAN VALLEY DR,33.589581,-84.477889,2819
BUFFINGTON RD @ ROYAL SOUTH PKWY,33.597167,-84.498186,2820
BUFFINGTON RD @ SABLE CHASE LN,33.597911,-84.498375,2821
BUFFINGTON RD @ ESTES DR,33.604535,-84.499789,2822
EAST LAKE STATION,33.765241,-84.312937,2823
EAST LAKE STATION,33.765196,-84.313426,2824
W BROAD ST @ SHAW DR,33.572903,-84.569328,2825
NW BROAD ST @ DODD ST,33.567689,-84.579869,2826
NW BROAD ST @ 152,33.568725,-84.577697,2827
W BROAD ST @ BROOKS DR,33.560566,-84.587129,2828
HWY 138 @ PARKWAY RD,33.569725,-84.562336,2829
S MAIN ST @ 421,34.066448,-84.305342,2830
ROOSEVELT HWY @ HARBOR LAKES PKWY,33.553297,-84.598339,2831
BEVERLY ENGRAM PKWY @ JONESBORO RD,33.571894,-84.564636,2832
W BROAD ST @ DODD ST,33.567914,-84.5799,2833
SMITH ST @ SW BROAD ST,33.565997,-84.582662,2834
ROOSEVELT HWY @ BEVERLY ENGRAM PKWY,33.574513,-84.56592,2835
JONESBORO RD @ LONDONDERRY WAY,33.56817,-84.53743,2836
JONESBORO RD @ 4751,33.569978,-84.543278,2837
BEVERLY ENGRAM PKWY @ PARKWAY RD,33.56983,-84.562034,2838
W BROAD ST @ ESTES DR,33.571267,-84.572786,2839
W BROAD ST @ ELDER ST,33.570342,-84.574825,2840
JONESBORO RD @ 4770,33.569881,-84.543464,2841
ROOSEVELT HWY @ GRESHAM ST,33.579787,-84.554587,2842
ROOSEVELT HWY@THOMPSON,33.578123,-84.558172,2843
ROOSEVELT HWY@WESTBROOK PL,33.577089,-84.56036,2844
ROOSEVELT HWY@LOWER DIXIE LAKE RD,33.576046,-84.562805,2845
NW BROAD ST @ BEVERLY ENGRAM PKWY,33.574278,-84.566973,2846
ROOSEVELT HWY @ GRESHAM ST,33.579509,-84.554879,2847
ROOSEVELT HWY @ THOMPSON DR,33.578036,-84.557988,2848
ROOSEVELT HWY @ WESTBROOK PL,33.57718,-84.55984,2849
ROOSEVELT HWY @ LOWER DIXIE LAKE RD,33.575924,-84.562623,2850
ROOSEVELT HWY @ 6935,33.54379,-84.613567,2851
ROOSEVELT HWY @ 6737,33.547528,-84.607097,2852
BEVERLY ENGRAM PKWY @ JONESBORO RD,33.570448,-84.545817,2853
HWY 138 @ GOODSON CONNECTOR RD,33.570253,-84.547794,2854
ROOSEVELT HWY @ 6935,33.543505,-84.613286,2855
NW BROAD ST @ NE BROAD ST,33.570489,-84.574067,2856
JONESBORO RD @ STUDIO WAY,33.567743,-84.536635,2857
HWY 138 @ 5250,33.569033,-84.556164,2858
HWY 138 @ GRESHAM ST,33.569086,-84.555483,2859
ROOSEVELT HWY @ VILLAGE CENTER BLVD,33.55362,-84.598025,2860
HWY 138 @ JONESBORO RD,33.572564,-84.565347,2861
FLAT SHOALS RD @ CONNELL RD,33.580326,-84.502921,2862
FLAT SHOALS RD @ CONNELL RD,33.580444,-84.502434,2863
FLAT SHOALS RD@3650,33.582985,-84.507663,2864
FLAT SHOALS RD @ BUFFINGTON RD,33.583269,-84.507565,2865
DECATUR STATION,33.774699,-84.295417,2866
FLAT SHOALS RD @ HIDDEN BROOK TRL,33.578668,-84.498211,2867
FLAT SHOALS RD @ EL CAUDILLO CT,33.579498,-84.49543,2868
FLAT SHOALS RD @ TAHOE DR,33.580421,-84.494286,2869
KIMBERLY MILL RD @ KIMBERLY MILL LN,33.576004,-84.489159,2870
CADIZ CIR @ KIMBERLY MILL RD,33.573943,-84.490109,2871
CADIZ CIR @ CADIZ LN N,33.573753,-84.492126,2872
CADIZ CIR @ CADIZ LN S,33.571747,-84.491862,2873
CADIZ CIR @ KIMBERLY MILL RD,33.57149,-84.490625,2874
KIMBERLY MILL RD @ ADENA LN W,33.572384,-84.490166,2875
KIMBERLY MILL RD @ PINEY FORK LN,33.573425,-84.489769,2876
KIMBERLY MILL RD @ VALLEY BEND RD,33.57716,-84.488337,2877
KIMBERLY MILL RD @ 6400,33.579666,-84.487091,2878
FLAT SHOALS RD @ TAHOE DR,33.580933,-84.494209,2879
FLAT SHOALS RD @ EL CAUDILLO CT,33.580017,-84.49559,2880
KIMBERLY MILL RD @ KEENAN RD,33.575119,-84.489481,2881
KIMBERLY MILL RD @ KEENAN RD,33.574742,-84.48919,2882
EDGEWOOD-CANDLER PARK STATION,33.761803,-84.340825,2883
ROOSEVELT HWY @ BISHOP RD,33.541613,-84.616263,2884
ROOSEVELT HWY@HOBGOOD RD,33.537422,-84.633702,2885
ROOSEVELT HWY@JOHN RIVERS RD,33.549029,-84.60479,2886
ROOSEVELT HWY @ JOHN RIVERS RD,33.549064,-84.605057,2887
ROOSEVELT HWY@BISHOP RD,33.541334,-84.617043,2888
ROOSEVELT HWY@HOBGOOD RD,33.537542,-84.63414,2889
ROOSEVELT HWY@WALNUT WAY,33.529376,-84.658061,2890
GEORGIA STATE STATION,33.750161,-84.385915,2891
ROOSEVELT HWY @ WILKERSON MILL RD,33.536102,-84.641882,2892
MAIN ST@GRIFFITH DR,33.526647,-84.663621,2893
MAIN ST@SIMS ST,33.523399,-84.665416,2894
ROOSEVELT HWY @ PHIPPS RD,33.528321,-84.660799,2895
MAIN ST@ HARRIS AVE,33.523095,-84.66598,2896
MAIN ST @ JACKSON AVE,33.520394,-84.667713,2897
MAIN ST @ TOOMBS ST,33.517397,-84.669803,2898
ROOSEVELT HWY @ TATUM RD,33.53603,-84.64173,2899
ROOSEVELT HWY@GULLATT RD,33.537684,-84.626017,2900
ROOSEVELT HWY@WALNUT WAY,33.528898,-84.658906,2901
MAIN ST@PARK ST,33.524559,-84.664682,2902
MAIN ST@GRIFFITH DR,33.526527,-84.663474,2903
ROOSEVELT HWY@GULLATT RD,33.538074,-84.625431,2904
ATLANTA ST @ OAK ST,34.01968,-84.361641,2905
ALPHARETTA ST@ELIZABETH WAY,34.024141,-84.360722,2906
ALPHARETTA ST@GREEN ST,34.026264,-84.359505,2907
ALPHARETTA ST @ WOODSTOCK ST,34.029003,-84.356476,2908
ALPHARETTA ST @ THOMAS DR,34.03132,-84.352794,2909
ALPHARETTA ST@1207,34.032179,-84.351299,2910
ALPHARETTA ST@ALPINE DR,34.034595,-84.346985,2911
ALPHARETTA ST @ STRICKLAND RD,34.031257,-84.353143,2912
ALPHARETTA ST@WOODSTOCK ST,34.029726,-84.355608,2913
ALPHARETTA ST @ CHERRY ST,34.028401,-84.357669,2914
ALPHARETTA ST@GREEN ST,34.026137,-84.359828,2915
ALPHARETTA ST@ELIZABETH WAY,34.024697,-84.36072,2916
ATLANTA ST @ OXBO RD,34.016864,-84.362649,2917
ATLANTA ST @ OAK ST,34.020179,-84.36188,2918
ATLANTA ST@HILL ST,34.021609,-84.361604,2919
MAIN ST@PARK ST,33.524877,-84.664778,2920
ALPHARETTA ST@THOMAS DR,34.030607,-84.353944,2921
GEORGIA STATE STATION,33.750143,-84.385882,2922
EDGEWOOD-CANDLER PARK STATION,33.761866,-84.340456,2923
DECATUR STATION,33.774681,-84.295319,2924
MANSELL RD@901,34.042802,-84.335055,2925
MANSELL RD@EAGLES CREST VILLAGE LN,34.042724,-84.339458,2926
MANSELL RD@WARSAW RD,34.042573,-84.329835,2927
MANSELL RD@OLD ROSWELL RD,34.041203,-84.324064,2928
MANSELL RD@DUKE DR,34.040153,-84.31857,2929
MANSELL RD@WESTSIDE PKY,34.040324,-84.319267,2930
MANSELL RD@WARSAW RD,34.042695,-84.329196,2931
MANSELL RD@EAGLES CREST VILLAGE LN,34.042829,-84.338711,2932
HOLCOMB BRIDGE RD @ ALPHARETTA ST,34.035876,-84.342867,2933
HOLCOMB BRIDGE RD@ALPHARETTA ST,34.034755,-84.34199,2934
HOLCOMB BRIDGE RD@GRIMES BRIDGE RD,34.032912,-84.341335,2935
HOLCOMB BRIDGE RD@OLD ROSWELL RD,34.032943,-84.34081,2936
HOLCOMB BRIDGE RD@OLD ROSWELL RD,34.031756,-84.339365,2937
HOLCOMB BRIDGE RD @ MARKET PL,34.031503,-84.339631,2938
HOLCOMB BRIDGE RD@MARKET PL,34.030893,-84.338273,2939
HOLCOMB BRIDGE RD@MARKET PL,34.030606,-84.338436,2940
HOLCOMB BRIDGE RD @ WARSAW RD,34.028137,-84.335359,2941
HOLCOMB BRIDGE RD @ WARSAW RD,34.028164,-84.33501,2942
HOLCOMB BRIDGE RD @ RIVERWOOD LN,34.025972,-84.332631,2943
HOLCOMB BRIDGE RD @ OLD HOLCOMB BRIDGE RD,34.025936,-84.332173,2944
HOLCOMB BRIDGE RD @ DOGWOOD RD,34.023851,-84.329599,2945
HOLCOMB BRIDGE RD @ DOGWOOD RD,34.023663,-84.329729,2946
ALPHARETTA ST@MANSELL CIR,34.03456,-84.346412,2947
ALPHARETTA ST @ COMMERCE PKY,34.03909,-84.34285,2948
ALPHARETTA ST @ 10761,34.041012,-84.341972,2949
ALPHARETTA ST@MANSELL RD,34.042066,-84.341461,2950
ALPHARETTA HWY@HOUZE WAY,34.046247,-84.339955,2951
ALPHARETTA HWY@MANSELL RD,34.043225,-84.341303,2952
ALPHARETTA ST@1240,34.032394,-84.351059,2953
ALPHARETTA ST @ HOUZE RD,34.038247,-84.343293,2954
NORTH POINT PKWY @ NORTH POINT CT,34.047978,-84.288581,2955
HOLCOMB BRIDGE RD @ OLD DOGWOOD RD,34.022482,-84.326959,2956
HAYNES BRIDGE RD @ NORTH POINT PKWY,34.049061,-84.28672,2957
HAYNES BRIDGE RD @ NORTH POINT DR,34.050373,-84.286285,2958
HOLCOMB BRIDGE RD@GRIMES BRIDGE RD,34.033917,-84.34207,2959
ALPHARETTA HWY @ 10885,34.044437,-84.34047,2960
MANSELL RD@KINGSWOOD PL,34.039993,-84.321853,2961
MANSELL RD @ 980,34.042906,-84.332376,2962
MANSELL RD@DAVIS DR,34.040405,-84.315684,2963
EAST POINT STATION,33.677424,-84.440542,2964
LAKEWOOD-FT MCPHERSON STATION,33.70088,-84.428768,2965
WEST END STATION,33.736564,-84.413653,2966
MANSELL PARK & RIDE - ON RAMP,34.03815,-84.313769,2967
MANSELL PARK & RIDE - IN LOT,34.038643,-84.313173,2968
ALPHARETTA ST @ 10730,34.041281,-84.342017,2969
MANSELL RD@950,34.042865,-84.336136,2970
MANSELL RD@OLD ROSWELL RD,34.042478,-84.327029,2971
MANSELL RD@KINGSWOOD PL,34.040223,-84.321399,2972
MANSELL RD@COLONIAL CTR PKWY,34.042633,-84.327472,2973
WEST END STATION,33.735705,-84.413663,2974
NORTH POINT PKWY @ MANSELL RD,34.039212,-84.305718,2975
NORTH POINT PKWY @ 7731,34.039656,-84.305796,2976
NORTH POINT PKWY @ 7301,34.042031,-84.303728,2977
NORTH POINT PKWY @ 7231,34.04309,-84.302143,2978
NORTH POINT PKWY @ 6440,34.045281,-84.293695,2979
NORTH POINT PWKY @ 6499,34.045385,-84.29407,2980
NORTH POINT PKWY @ ENCORE PKWY,34.044106,-84.299527,2981
NORTH POINT PKWY @ ENCORE PKWY,34.043757,-84.299767,2982
NORTH POINT PKWY @ MANSELL RD,34.0383,-84.30651,2983
NORTH POINT PKWY @ 7300,34.042954,-84.301809,2984
NORTH POINT PKWY @ 7300,34.042047,-84.303222,2985
LAKEWOOD-FT MCPHERSON STATION,33.700298,-84.428865,2986
EAST POINT STATION,33.676985,-84.440704,2987
KENSINGTON STATION,33.772764,-84.252151,2988
KENSINGTON STATION,33.772647,-84.251607,2989
LENOX STATION,33.845307,-84.358387,2990
BUCKHEAD STATION,33.84781,-84.367629,2991
BUCKHEAD STATION,33.847944,-84.367716,2992
LENOX STATION,33.845388,-84.358235,2993
ROSWELL RD@HOPE RD,33.990749,-84.351896,2994
ROSWELL RD @ HUNTCLIFF NE,33.992786,-84.351707,2995
ROSWELL RD @ 8740,33.994862,-84.351372,2996
ROSWELL RD@RIVER PKY,34.001514,-84.35046,2997
ROSWELL RD@ROBERTS DR,34.002901,-84.350504,2998
ROSWELL RD@DUNWOODY PL,33.999743,-84.350622,2999
ROSWELL RD@8775,33.998459,-84.350533,3000
ROSWELL RD@9040,34.000168,-84.350372,3001
ROSWELL RD@RIVER PKWY,34.001392,-84.350327,3002
ROSWELL RD@ROBERTS DR,34.002964,-84.350417,3003
ATLANTA ST@RIVERSIDE RD,34.005827,-84.35068,3004
ATLANTA ST@CHATTAHOOCHEE CIR,34.007536,-84.353101,3005
ATLANTA ST@WARM SPRINGS CIR,34.00877,-84.35729,3006
ATLANTA ST@JONES DR,34.008653,-84.359842,3007
ATLANTA ST@KING ST,34.012419,-84.362778,3008
ATLANTA ST@MILL ST,34.014088,-84.362854,3009
ATLANTA ST@MAPLE ST,34.016396,-84.362694,3010
ATLANTA ST@WARM SPRINGS CIR,34.008698,-84.357443,3011
ATLANTA ST@CHATTAHOOCHEE CIR,34.007196,-84.352782,3012
ATLANTA ST @ JONES DR,34.008608,-84.360006,3013
ATLANTA ST@AZALEA DR,34.006006,-84.350938,3014
ATLANTA ST@426,34.009771,-84.361282,3015
ATLANTA ST@CHATTAHOOCHEE ST,34.01181,-84.3628,3016
DUNWOODY PL @ 8601,33.990562,-84.343491,3017
DUNWOODY PL @ ROSWELL RD,33.995324,-84.349044,3018
DUNWOODY PL @ N RIVER DR,33.993336,-84.347317,3019
ROSWELL RD@HUNTINGTON PLACE DR,33.992441,-84.351526,3020
ATLANTA ST @ SLOAN ST,34.015363,-84.362834,3021
DUNWOODY PL @ ROSWELL RD,33.995815,-84.34964,3022
BANKHEAD STATION,33.772159,-84.428873,3023
HAMILTON E HOLMES STATION,33.754553,-84.469302,3024
BANKHEAD STATION,33.772436,-84.428906,3025
DUNWOODY PL @ ROBERTS DR,33.989414,-84.341888,3026
DUNWOODY PL @ ROBERTS DR,33.990268,-84.343129,3027
DUNWOODY PL @ HIGHTOWER TRL,33.985837,-84.341582,3028
DUNWOODY PL @ 8700,33.991574,-84.345026,3029
DUNWOODY PL @ 8800,33.991476,-84.34507,3030
DUNWOODY PL @ HOPE RD,33.993077,-84.347099,3031
WEST LAKE STATION,33.753328,-84.445329,3032
NORTH AVENUE STATION,33.771472,-84.387258,3033
NORTH AVENUE STATION,33.771741,-84.387204,3034
JETT FERRY RD @ DUNWOODY CLUB DR,33.960004,-84.302486,3035
ROSWELL RD NE@TROWBRIDGE RD,33.959381,-84.365227,3036
ROSWELL RD@7546,33.963367,-84.364922,3037
ROSWELL RD @ 7741,33.966234,-84.362786,3038
ROSWELL RD @ HAMPTON DE,33.973406,-84.357112,3039
ROSWELL RD@BRANTLEY RD,33.974342,-84.355011,3040
ROSWELL RD @ PITTS RD,33.974982,-84.353657,3041
ROSWELL RD @ NORTHRIDGE CROSSING DR,33.977017,-84.351561,3042
ROSWELL RD@8215,33.978828,-84.350815,3043
ROSWELL RD@NORTHRIDGE RD,33.981735,-84.350197,3044
ROSWELL RD@NORTHRIDGE PKY,33.984839,-84.350394,3045
ROSWELL RD@HIGHTOWER TRL,33.988584,-84.351328,3046
ROSWELL RD @ TROWBRIDGE RD,33.959077,-84.365335,3047
ROSWELL RD@7730,33.965767,-84.363429,3048
ROSWELL RD @ MORGAN FALLS RD,33.968905,-84.361109,3049
ROSWELL RD@7840,33.970417,-84.359618,3050
ROSWELL RD @ 7878,33.971504,-84.358749,3051
ROSWELL RD@GROGANS FERRY RD,33.973217,-84.357605,3052
ROSWELL RD@BRANTLEY RD,33.974358,-84.355637,3053
ROSWELL RD @ ISON RD,33.975328,-84.353281,3054
ROSWELL RD@NORTHRIDGE CROSSING DR,33.976992,-84.351929,3055
ROSWELL RD@8215,33.97891,-84.351072,3056
ROSWELL RD@NORTHRIDGE PKY,33.984341,-84.350603,3057
ROSWELL RD@8450,33.985727,-84.350793,3058
ROSWELL RD@HIGHTOWER TRL,33.987788,-84.351409,3059
ROSWELL RD@MORGAN FALLS RD,33.968332,-84.361253,3060
ROSWELL RD@7840,33.969747,-84.360081,3061
ROSWELL RD@7525,33.960849,-84.365506,3062
ROSWELL RD @ NORTHRIDGE RD,33.981056,-84.350434,3063
DUNWOODY PL @ NORTHRIDGE PKY,33.984747,-84.341274,3064
DUNWOODY PL @ HIGHTOWER TRL,33.986179,-84.341481,3065
DUNWOODY PL @ NORTHRIDGE RD,33.982745,-84.342808,3066
ROSWELL RD @ 7865,33.97147,-84.358452,3067
ROSWELL RD NE @ ALDERWOOD PL,33.939001,-84.376462,3068
ROSWELL RD NE@6851,33.942314,-84.372871,3069
ROSWELL RD @ CIMARRON PKWY,33.962807,-84.365623,3070
ROSWELL RD NE@SPALDING DR NE,33.945827,-84.370956,3071
ROSWELL RD NE@7070,33.948154,-84.370522,3072
ROSWELL RD NE@7140,33.949751,-84.369406,3073
ROSWELL RD NE@7155,33.950971,-84.368442,3074
ROSWELL RD NE@7155,33.950723,-84.36817,3075
ROSWELL RD NE @ DALRYMPLE RD NE,33.955399,-84.364582,3076
ROSWELL RD NE @ DALRYMPLE RD NE,33.956008,-84.364386,3077
ROSWELL RD NE@7447,33.956905,-84.364632,3078
ROSWELL RD NE @ 6940,33.944667,-84.371747,3079
ROSWELL RD NE@6900,33.943185,-84.372831,3080
ROSWELL RD NE@SPALDING DR NE,33.946217,-84.371246,3081
ROSWELL RD NE @ 6500,33.933925,-84.38,3082
ROSWELL RD NE @ ABERNATHY RD,33.936055,-84.379108,3083
ROSWELL RD NE @ 7256,33.953271,-84.366776,3084
ROSWELL RD NE@7256,33.95277,-84.366646,3085
ROSWELL RD NE@7070,33.948387,-84.371056,3086
ROSWELL RD NE@7100,33.949427,-84.370188,3087
ROSWELL RD NE @ ALDERWOOD PL,33.938651,-84.377007,3088
ROSWELL RD NE @ ABERNATHY RD NW,33.936011,-84.378901,3089
HOWELL MILL RD @ KIPLING DR,33.81354,-84.414774,3090
NORTH SPRINGS STATION,33.945416,-84.357235,3091
ASHFORD DUNWOODY RD@ASHFORD PKY,33.933964,-84.33758,3092
ASHFORD DUNWOODY RD @ ASHFORD CENTER,33.939811,-84.338063,3093
ASHFORD DUNWOODY RD@VALLEY VIEW RD,33.936201,-84.337755,3094
ASHFORD DUNWOODY RD @ ASHFORD CENTER PKY,33.938949,-84.338213,3095
ASHFORD DUNWOODY RD@ASHFORD CTR N,33.941293,-84.338235,3096
CHAMBLEE DUNWOODY RD @ MT VERNON RD,33.94609,-84.334411,3097
CHAMBLEE DUNWOODY RD @ NANDINA LN,33.947692,-84.335512,3098
CHAMBLEE DUNWOODY RD @ DUNWOODY VILLAGE PKWY,33.949327,-84.336322,3099
ASHFORD DUNWOODY RD @ ASHFORD CTR N,33.941633,-84.338323,3100
ASHFORD DUNWOODY RD@ASHFORD GABLES,33.936667,-84.338028,3101
ASHFORD DUNWOODY RD@ASHWOOD PKWY,33.933678,-84.337809,3102
ASHFORD DUNWOODY RD@MEADOW LANE RD,33.931611,-84.33758,3103
ASHFORD DUNWOODY RD@MT VERNON RD,33.94277,-84.337898,3104
DUNWOODY VILLAGE PKY @ MT VERNON RD,33.947607,-84.331618,3105
DUNWOODY VILLAGE PKY @ 1424,33.949367,-84.33265,3106
N PEACHTREE RD @ KINGS POINT DR,33.9308,-84.294692,3107
MT VERNON RD @ TILLY MILL RD,33.955505,-84.305317,3108
N PEACHTREE RD@KINGS POINT DR,33.930972,-84.294791,3109
MT VERNON RD @ MEADOW LAKE DR,33.95243,-84.31196,3110
MT VERNON RD @ MEADOW LAKE DR,33.95264,-84.31175,3111
TILLY MILL RD @ CHERRING DR,33.93894,-84.297082,3112
MT VERNON RD @ MANHASSET DR,33.950576,-84.319323,3113
TILLY MILL RD@CHERRING DR,33.938991,-84.297033,3114
MT VERNON RD @ VERMACK RD,33.95026,-84.31968,3115
TILLY MILL RD@DARTFORD DR,33.944782,-84.301552,3116
MT VERNON RD @ VERNON RIDGE DR,33.94779,-84.32686,3117
TILLY MILL RD @ TILLINGHAM CT,33.942707,-84.299725,3118
TILLY MILL RD@STEPHENS WALK,33.946366,-84.302981,3119
MT VERNON RD @ DUNWOODY VILLAGE PKWY,33.946958,-84.33149,3120
TILLY MILL RD@DARTFORD DR,33.944939,-84.302193,3121
MT VERNON RD @ STRATHAM DR,33.95162,-84.3147,3122
TILLY MILL RD @ STEPHENS WALK,33.946676,-84.303415,3123
MT VERNON RD @ STRATHAM DR,33.951781,-84.31463,3124
TILLY MILL RD@SANDELL DR,33.952557,-84.305428,3125
TILLY MILL RD@SANDELL DR,33.952854,-84.305862,3126
MT VERNON RD @ CEDAR CHASE,33.956406,-84.30397,3127
JETT FERRY RD @ MT VERNON RD,33.958035,-84.302509,3128
MT VERNON RD @ JETT FERRY RD,33.957981,-84.30187,3129
TILLY MILL RD@HOLLAND CT,33.949333,-84.30481,3130
PEELER RD@GLENBONNIE DR,33.936992,-84.286464,3131
PEELER RD@EDISON RD,33.937242,-84.285592,3132
PEELER RD@HAPPY HOLLOW RD,33.939174,-84.282987,3133
PEELER RD@LAKESIDE DR,33.939846,-84.278465,3134
PEELER RD@FOUR OAKS CT,33.940362,-84.275369,3135
PEELER RD@TWIN LAKES TRL,33.940611,-84.273157,3136
WINTERS CHAPEL RD @ PEELER RD,33.941174,-84.270802,3137
WINTERS CHAPEL RD@4920,33.939106,-84.269213,3138
WINTERS CHAPEL RD @ WOMACK DR,33.935409,-84.26684,3139
WINTERS CHAPEL RD @ 4739,33.933932,-84.266111,3140
PEELER RD@VILLAGE MILL RD,33.931727,-84.309544,3141
PEELER RD @ ADAMS RD,33.93493,-84.306253,3142
PEELER RD@EQUESTRIAN WAY,33.934769,-84.306602,3143
PEELER RD@CHERRING DR,33.936012,-84.298553,3144
TILLY MILL RD @ N PEACHTREE RD,33.937093,-84.294462,3145
TILLY MILL RD @ WOMACK RD,33.943484,-84.299985,3146
TILLY MILL RD@MT VERNON RD,33.954907,-84.3054,3147
DUNWOODY CLUB DR @ MT VERNON RD,33.959321,-84.300203,3148
TILLY MILL RD@HOLLAND CT,33.949399,-84.305084,3149
TILLY MILL RD @ N PEACHTREE RD,33.936681,-84.294026,3150
N PEACHTREE RD @ BARCLAY DR,33.933403,-84.295131,3151
N PEACHTREE RD @ PEACHFORD RD,33.929211,-84.29563,3152
N PEACHTREE RD@BROOKHURST DR,33.926697,-84.295604,3153
PEELER RD@CHERRING DR,33.935796,-84.298756,3154
PEELER RD@OLDE VILLAGE LN,33.934277,-84.307964,3155
PEELER RD@INDEPENDENCE SQ,33.930071,-84.311822,3156
PEELER RD@CHERRING LN,33.93584,-84.295901,3157
DORAVILLE STATION,33.902411,-84.281166,3158
RIVEREDGE PKY NW @ 1600,33.90785,-84.438083,3159
NORTHSIDE DR@INTERSTATE NORTH PKY,33.908414,-84.43304,3160
INTERSTATE NORTH PKY @ 5665,33.909359,-84.431746,3161
DORAVILLE STATION,33.902787,-84.28061,3162
WEST LAKE STATION,33.753247,-84.445568,3163
HAMMOND DR NE@KAYRON DR,33.919041,-84.371799,3164
HAMMOND DR@KAYRON DR,33.919091,-84.371623,3165
JOHNSON FERRY RD NE@GLENRIDGE DR NE,33.92218,-84.367583,3166
JOHNSON FERRY RD NE @ GLENRIDGE DR NE,33.922431,-84.367997,3167
ROSWELL RD NE @ STEWART DR NE,33.901628,-84.37916,3168
ROSWELL RD NE @ GLENRIDGE DR NE,33.902783,-84.378606,3169
ROSWELL RD NE @ 5600,33.905641,-84.378732,3170
ROSWELL RD NE @ 5630,33.907231,-84.378718,3171
